,path,time_scraped,canopy_moisture,dz,extent,extent_fmt,fire_grid,output,resolution,resolution_units,run_binary,stop,run_max_mem_rss_bytes,start,seed,sim_time,surface_moisture,threads,timestep,topo,wind_direction,wind_speed
537,burnpro3d/d/92/a4/run_92a496eb-22d0-46da-8327-50911da21b2a,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:04:07.048008-07:00,516716,2023-07-10T14:49:14.672248-07:00,-1,4228,0.05,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",240.0,4.47
538,burnpro3d/d/a3/15/run_a315ffff-2f17-4e9b-beb2-b8452844f636,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:04:53.650336-07:00,516620,2023-07-10T14:54:26.300288-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",240.0,6.705
539,burnpro3d/d/31/ad/run_31ad94ed-42fc-407e-80ec-b883ba5999a3,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:05:57.374567-07:00,516484,2023-07-10T14:53:22.191404-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",240.0,6.705
540,burnpro3d/d/5e/e6/run_5ee6817e-3a62-41a1-96d0-612491e5214d,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:06:44.045930-07:00,516480,2023-07-10T14:53:21.516233-07:00,-1,4228,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",240.0,6.705
541,burnpro3d/d/a0/b1/run_a0b17d9b-b62d-403a-b1f1-2661e7886c9d,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:06:37.896805-07:00,516664,2023-07-10T14:51:37.090726-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",240.0,4.47
542,burnpro3d/d/be/44/run_be443fcf-69f0-42df-a134-cf1f7ede78d7,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:07:34.569540-07:00,516808,2023-07-10T14:59:51.477546-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,2.235
543,burnpro3d/d/ee/59/run_ee590e6f-ab53-40bf-94c0-1b8ba375a27c,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:08:04.227069-07:00,516552,2023-07-10T14:58:48.516813-07:00,-1,4228,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,2.235
544,burnpro3d/d/5a/58/run_5a58eae4-0adf-4d79-b66d-e96cfca45532,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:08:14.218044-07:00,516680,2023-07-10T15:01:59.776637-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,4.47
545,burnpro3d/d/bb/9c/run_bb9ca0d8-3afb-4193-86b9-2e73786e1dae,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:10:12.007790-07:00,516572,2023-07-10T14:59:23.248603-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,2.235
546,burnpro3d/d/1d/03/run_1d03950d-575a-4182-b0a5-a51c6b79454f,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:10:26.823736-07:00,516680,2023-07-10T15:01:05.087199-07:00,-1,4228,0.05,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,4.47
547,burnpro3d/d/f0/c7/run_f0c7b1d8-1e01-4be6-b26a-00d73eaed487,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:12:04.401548-07:00,516588,2023-07-10T15:00:58.263285-07:00,-1,4228,0.05,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,4.47
548,burnpro3d/d/07/8e/run_078e7aab-78f8-4a23-bbed-654d16b46750,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:10:22.832606-07:00,516456,2023-07-10T15:01:17.479972-07:00,-1,4228,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,4.47
549,burnpro3d/d/3d/49/run_3d494d16-9e4c-4797-8e9a-71a9115b20c3,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:12:20.197765-07:00,516772,2023-07-10T14:58:49.014791-07:00,-1,4228,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,2.235
550,burnpro3d/d/8c/b4/run_8cb49693-fdc7-4712-aa16-38fd7f284a30,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:13:09.588018-07:00,516692,2023-07-10T15:01:32.634201-07:00,-1,4228,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,4.47
551,burnpro3d/d/5f/2e/run_5f2e5ffb-e1ea-425f-afac-b25f9d8b58c1,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:13:21.885120-07:00,516628,2023-07-10T15:05:48.157268-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,6.705
552,burnpro3d/d/0c/89/run_0c8968e8-420e-412c-bb65-cb4819b6f504,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:14:50.115326-07:00,516628,2023-07-10T15:05:01.535446-07:00,-1,4228,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,6.705
553,burnpro3d/d/95/3b/run_953be180-1012-46e5-950d-3445bd17e273,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:14:43.557907-07:00,516864,2023-07-10T15:01:59.780523-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,4.47
554,burnpro3d/d/ab/9c/run_ab9cc10b-14b8-4821-a85f-08bd9046f362,2023-12-26T00:30:38.559821,1.1,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:18:39.357052-07:00,516536,2023-07-10T15:06:07.389661-07:00,-1,4228,0.09,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,6.705
555,burnpro3d/d/8a/c2/run_8ac24fbf-e502-477b-8c12-8b0dea7dfe9a,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:18:57.821721-07:00,516648,2023-07-10T15:04:13.996886-07:00,-1,4228,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,6.705
556,burnpro3d/d/db/da/run_dbdaf981-56d4-4008-861a-53e93b602f7f,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:14:38.604004-07:00,516468,2023-07-10T15:07:39.815380-07:00,-1,3916,0.05,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",300.0,4.47
557,burnpro3d/d/7e/2f/run_7e2fd207-ed09-4da4-b117-94b2df145689,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:20:27.323383-07:00,516444,2023-07-10T15:06:44.129700-07:00,-1,3916,0.05,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",270.0,4.47
558,burnpro3d/d/13/01/run_1301dd7a-30f1-4835-a3d5-b91824bd6bea,2023-12-26T00:30:38.559821,1.0,,"[-2011072.0, 1581140.0, -2010524.0, 1580484.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-10T15:19:42.455833-07:00,516500,2023-07-10T15:07:08.508710-07:00,-1,3916,0.05,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",240.0,4.47
559,burnpro3d/d/b8/2b/run_b82b5311-ca2e-4b8f-b220-ba89ec9c6fd7,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:35:13.472995-07:00,647012,2023-07-13T13:07:44.673818-07:00,-1,5295,0.03,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",230.0,1.341
560,burnpro3d/d/d3/ae/run_d3aecd1f-dd77-43d6-a0e0-02bff2316088,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:27:34.446869-07:00,647188,2023-07-13T13:06:08.689812-07:00,-1,5295,0.03,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",200.0,5.364
561,burnpro3d/d/b9/cf/run_b9cf92ba-a721-4c6b-b35a-d5a5b9bed835,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:31:46.698290-07:00,646992,2023-07-13T13:06:06.168841-07:00,-1,5295,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",200.0,2.682
562,burnpro3d/d/c1/9b/run_c19bae0e-bc83-4ba7-9510-61055e1efc1e,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:35:12.193048-07:00,646796,2023-07-13T13:07:43.676165-07:00,-1,5295,0.03,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",170.0,5.364
563,burnpro3d/d/e2/dd/run_e2ddfe49-dafd-4eee-a6d7-f35d5da9773c,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:27:06.819618-07:00,646892,2023-07-13T13:07:58.155641-07:00,-1,5295,0.05,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",230.0,5.364
564,burnpro3d/d/8d/20/run_8d204a59-a225-45ef-8565-f2d8ad9ad443,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:38:47.267453-07:00,646892,2023-07-13T13:07:47.230324-07:00,-1,5295,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",230.0,2.682
565,burnpro3d/d/10/bd/run_10bddfd8-95ed-43e8-b656-5d72b5ecd419,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:15:24.739753-07:00,646656,2023-07-13T13:02:36.331325-07:00,-1,5295,0.03,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",200.0,1.341
566,burnpro3d/d/36/8b/run_368b87ee-a18c-4fca-b449-c38094e48eac,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:27:04.947555-07:00,646904,2023-07-13T13:07:56.358719-07:00,-1,5295,0.03,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",230.0,5.364
567,burnpro3d/d/f9/44/run_f944cc58-23ca-4cbe-a5d1-7c1314fd3252,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:19:40.345790-07:00,646752,2023-07-13T13:06:25.100646-07:00,-1,5295,0.03,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",170.0,1.341
568,burnpro3d/d/50/73/run_50736b9c-ee84-48d4-81c0-3120b2f9c5d5,2023-12-26T00:30:38.559821,1.2,,"[-2022368.0, 1580996.0, -2021710.0, 1580178.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-07-13T13:28:19.587593-07:00,646720,2023-07-13T13:07:42.838835-07:00,-1,5295,0.07,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",170.0,1.341
