,path,start,stop,sim_time,timestep,wind_direction,wind_speed,canopy_moisture,surface_moisture,run_max_mem_rss_bytes,threads,area,runtime,cpu_total,mem_total,ensemble_uuid,run_uuid
467,burnpro3d/d/5c/cb/run_5ccb3762-0e77-4095-b21c-2cf53a2bb759,2023-06-27T17:35:33.517020-07:00,2023-06-27T17:43:52.865344-07:00,3937,600,240.0,4.47,0.95,0.05,517656,1,359488.0,499.0,0.0,0.0,4683e1cc-66a9-4500-aa7b-ab936b9cc14e,5ccb3762-0e77-4095-b21c-2cf53a2bb759
468,burnpro3d/d/05/5c/run_055cc453-27db-4260-b00f-31025357f99b,2023-06-27T18:58:23.040651-07:00,2023-06-27T19:12:21.380809-07:00,3937,600,300.0,4.47,0.95,0.07,517480,1,359488.0,838.0,0.0,0.0,4683e1cc-66a9-4500-aa7b-ab936b9cc14e,055cc453-27db-4260-b00f-31025357f99b
469,burnpro3d/d/3d/ca/run_3dca34f9-f3bb-4882-971f-6fb3dead9080,2023-06-27T18:54:18.854839-07:00,2023-06-27T19:02:37.168306-07:00,3937,600,300.0,4.47,0.95,0.05,517768,1,359488.0,499.0,0.0,0.0,4683e1cc-66a9-4500-aa7b-ab936b9cc14e,3dca34f9-f3bb-4882-971f-6fb3dead9080
470,burnpro3d/d/54/28/run_5428d7ce-76ac-438a-95fb-a14d2012c1ce,2023-06-27T17:44:18.898202-07:00,2023-06-27T17:52:36.807061-07:00,3937,600,240.0,4.47,0.95,0.07,517668,1,359488.0,498.0,0.0,0.0,4683e1cc-66a9-4500-aa7b-ab936b9cc14e,5428d7ce-76ac-438a-95fb-a14d2012c1ce
471,burnpro3d/d/ce/24/run_ce247a6f-82a2-47ad-a680-f6970ea87b27,2023-06-27T17:53:00.645965-07:00,2023-06-27T18:01:23.439641-07:00,3937,600,240.0,4.47,0.95,0.12,517520,1,359488.0,503.0,0.0,0.0,4683e1cc-66a9-4500-aa7b-ab936b9cc14e,ce247a6f-82a2-47ad-a680-f6970ea87b27
472,burnpro3d/d/15/b6/run_15b6d42a-480e-4e43-b993-9e467cafa911,2023-07-07T16:49:21.103304-07:00,2023-07-07T16:57:49.701839-07:00,3917,600,270.0,2.235,0.9,0.1,516608,1,359488.0,508.0,0.0,0.0,0fea67fa-0599-4250-a666-62d83f34839f,15b6d42a-480e-4e43-b993-9e467cafa911
473,burnpro3d/d/41/f4/run_41f4e4a6-71c2-4a26-8df8-c2b11011ec74,2023-07-07T16:58:21.025806-07:00,2023-07-07T17:06:44.633076-07:00,3917,600,300.0,2.235,0.9,0.1,516588,1,359488.0,503.0,0.0,0.0,0fea67fa-0599-4250-a666-62d83f34839f,41f4e4a6-71c2-4a26-8df8-c2b11011ec74
474,burnpro3d/d/3f/97/run_3f978b40-3239-4172-a0ce-39700047ace3,2023-07-07T16:55:55.509743-07:00,2023-07-07T17:08:21.664406-07:00,3917,600,240.0,2.235,0.9,0.1,516440,1,359488.0,746.0,0.0,0.0,0fea67fa-0599-4250-a666-62d83f34839f,3f978b40-3239-4172-a0ce-39700047ace3
475,burnpro3d/d/fd/ee/run_fdee2352-31c9-4842-8630-00572de63c5b,2023-07-10T14:29:00.008159-07:00,2023-07-10T14:36:28.958176-07:00,4235,600,300.0,6.705,1.0,0.09,517068,1,359488.0,448.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,fdee2352-31c9-4842-8630-00572de63c5b
476,burnpro3d/d/3a/77/run_3a77c6ae-4b0d-4e74-8d0c-a827b0c19dbf,2023-07-10T14:21:33.418704-07:00,2023-07-10T14:36:31.541102-07:00,4235,600,240.0,4.47,1.0,0.07,517008,1,359488.0,898.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,3a77c6ae-4b0d-4e74-8d0c-a827b0c19dbf
477,burnpro3d/d/75/2b/run_752b223d-5bcb-41e5-951c-1f2119cc80aa,2023-07-10T14:03:30.092619-07:00,2023-07-10T14:12:43.496673-07:00,4235,600,300.0,4.47,1.0,0.07,516896,1,359488.0,553.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,752b223d-5bcb-41e5-951c-1f2119cc80aa
478,burnpro3d/d/21/39/run_2139e806-6a0d-4386-ad60-1a0b57e64157,2023-07-10T14:25:46.346215-07:00,2023-07-10T14:36:37.872281-07:00,4235,600,300.0,2.235,1.0,0.12,516928,1,359488.0,651.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,2139e806-6a0d-4386-ad60-1a0b57e64157
479,burnpro3d/d/cc/48/run_cc48d13f-2b07-42bd-94fe-a2e0618e1261,2023-07-10T14:25:50.114056-07:00,2023-07-10T14:37:18.841029-07:00,4235,600,300.0,4.47,1.0,0.12,517208,1,359488.0,688.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,cc48d13f-2b07-42bd-94fe-a2e0618e1261
480,burnpro3d/d/4d/e2/run_4de2881b-8c8b-4496-beb8-4b0752e2781f,2023-07-10T14:04:00.101560-07:00,2023-07-10T14:13:02.210757-07:00,4235,600,300.0,4.47,1.0,0.09,517252,1,359488.0,542.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,4de2881b-8c8b-4496-beb8-4b0752e2781f
481,burnpro3d/d/3c/d7/run_3cd78f8e-ef15-475b-9e2d-94651444ecfe,2023-07-10T14:16:28.017568-07:00,2023-07-10T14:23:01.356596-07:00,4235,600,240.0,2.235,1.0,0.07,517136,1,359488.0,393.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,3cd78f8e-ef15-475b-9e2d-94651444ecfe
482,burnpro3d/d/1e/90/run_1e901ae9-39c8-4d44-b74c-5146ca5a4b65,2023-07-10T14:25:23.573326-07:00,2023-07-10T14:39:12.521935-07:00,4235,600,300.0,2.235,1.0,0.09,516960,1,359488.0,829.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,1e901ae9-39c8-4d44-b74c-5146ca5a4b65
483,burnpro3d/d/fd/1b/run_fd1bd275-e8fc-42a4-b283-b258cee24d13,2023-07-10T14:09:45.618054-07:00,2023-07-10T14:16:19.701877-07:00,4235,600,270.0,2.235,1.0,0.07,516964,1,359488.0,394.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,fd1bd275-e8fc-42a4-b283-b258cee24d13
484,burnpro3d/d/c2/1e/run_c21e49bc-8c9c-4321-9ad6-a5238556da0b,2023-07-10T14:27:57.433668-07:00,2023-07-10T14:40:37.485911-07:00,4235,600,300.0,6.705,1.0,0.07,516948,1,359488.0,760.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,c21e49bc-8c9c-4321-9ad6-a5238556da0b
485,burnpro3d/d/54/c2/run_54c22fb5-2fa6-491b-acb9-babf4702611b,2023-07-10T14:13:42.215020-07:00,2023-07-10T14:21:09.754623-07:00,4235,600,270.0,4.47,1.0,0.12,517080,1,359488.0,447.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,54c22fb5-2fa6-491b-acb9-babf4702611b
486,burnpro3d/d/42/bc/run_42bc9769-99e3-462e-bf82-be4247c437c6,2023-07-10T14:11:13.539402-07:00,2023-07-10T14:22:03.696905-07:00,4235,600,270.0,2.235,1.0,0.09,517000,1,359488.0,650.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,42bc9769-99e3-462e-bf82-be4247c437c6
487,burnpro3d/d/40/63/run_40636b09-a542-468d-baf5-f84efc8de345,2023-07-10T14:11:30.215427-07:00,2023-07-10T14:24:58.471921-07:00,4235,600,270.0,2.235,1.0,0.12,516952,1,359488.0,808.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,40636b09-a542-468d-baf5-f84efc8de345
488,burnpro3d/d/e6/21/run_e62191f9-aaba-4fe8-ad39-a3e8330ed8d4,2023-07-10T14:14:48.647272-07:00,2023-07-10T14:25:16.021576-07:00,4235,600,270.0,6.705,1.0,0.09,516928,1,359488.0,628.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,e62191f9-aaba-4fe8-ad39-a3e8330ed8d4
489,burnpro3d/d/1d/ab/run_1dab5026-3649-4cbd-b407-31e782bc0733,2023-07-10T14:13:26.538960-07:00,2023-07-10T14:22:33.602134-07:00,4235,600,270.0,4.47,1.0,0.09,516996,1,359488.0,547.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,1dab5026-3649-4cbd-b407-31e782bc0733
490,burnpro3d/d/65/eb/run_65ebdd8a-2f80-4da9-9dce-dec2280a5a73,2023-07-10T14:13:16.143547-07:00,2023-07-10T14:22:22.133201-07:00,4235,600,270.0,4.47,1.0,0.07,516788,1,359488.0,546.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,65ebdd8a-2f80-4da9-9dce-dec2280a5a73
491,burnpro3d/d/85/e3/run_85e3011d-aa1d-4f1e-9123-01fe1b76326f,2023-07-10T14:13:54.482921-07:00,2023-07-10T14:25:22.016575-07:00,4235,600,270.0,6.705,1.0,0.07,517088,1,359488.0,688.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,85e3011d-aa1d-4f1e-9123-01fe1b76326f
492,burnpro3d/d/05/75/run_057511c8-045b-4720-a312-f95e72c43024,2023-07-10T14:21:16.228507-07:00,2023-07-10T14:28:53.127126-07:00,4235,600,240.0,2.235,1.0,0.12,517044,1,359488.0,457.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,057511c8-045b-4720-a312-f95e72c43024
493,burnpro3d/d/af/08/run_af08d554-86ae-48a3-a302-25a2d6ff4726,2023-07-10T14:15:31.753427-07:00,2023-07-10T14:27:45.752907-07:00,4235,600,270.0,6.705,1.0,0.12,516916,1,359488.0,734.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,af08d554-86ae-48a3-a302-25a2d6ff4726
494,burnpro3d/d/6a/32/run_6a322a52-c972-454c-9045-375e465100af,2023-07-10T14:23:07.724725-07:00,2023-07-10T14:29:22.862115-07:00,4235,600,240.0,6.705,1.0,0.12,516920,1,359488.0,375.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,6a322a52-c972-454c-9045-375e465100af
495,burnpro3d/d/a9/23/run_a923fdaf-6205-4328-824f-555bf2012cba,2023-07-10T14:22:05.486798-07:00,2023-07-10T14:31:03.285826-07:00,4235,600,240.0,4.47,1.0,0.09,517084,1,359488.0,538.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,a923fdaf-6205-4328-824f-555bf2012cba
496,burnpro3d/d/87/10/run_8710983a-7256-49b9-bb4c-af731d41eaac,2023-07-10T14:22:59.461716-07:00,2023-07-10T14:31:55.825056-07:00,4235,600,240.0,6.705,1.0,0.09,516852,1,359488.0,536.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,8710983a-7256-49b9-bb4c-af731d41eaac
497,burnpro3d/d/5e/cf/run_5ecfbd7d-cc3c-402f-840f-99b75d937156,2023-07-10T14:23:54.400582-07:00,2023-07-10T14:32:07.437470-07:00,4235,600,300.0,2.235,1.0,0.07,516880,1,359488.0,493.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,5ecfbd7d-cc3c-402f-840f-99b75d937156
498,burnpro3d/d/91/0c/run_910cd36e-1294-4cf2-b643-79b7f7bb92f3,2023-07-10T14:22:57.136501-07:00,2023-07-10T14:32:06.667969-07:00,4235,600,240.0,6.705,1.0,0.07,516868,1,359488.0,549.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,910cd36e-1294-4cf2-b643-79b7f7bb92f3
499,burnpro3d/d/e8/0a/run_e80a0fdf-99cb-4ebf-a7eb-3757a7a8c755,2023-07-10T14:22:12.719073-07:00,2023-07-10T14:32:34.947703-07:00,4235,600,240.0,4.47,1.0,0.12,517044,1,359488.0,622.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,e80a0fdf-99cb-4ebf-a7eb-3757a7a8c755
500,burnpro3d/d/f1/c3/run_f1c30564-413f-4082-bacc-0ecb99baedea,2023-07-10T14:18:45.106718-07:00,2023-07-10T14:34:01.132738-07:00,4235,600,240.0,2.235,1.0,0.09,516888,1,359488.0,916.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,f1c30564-413f-4082-bacc-0ecb99baedea
501,burnpro3d/d/74/12/run_7412fada-da26-4a73-95b7-a8fc990128eb,2023-07-10T14:29:29.017014-07:00,2023-07-10T14:35:44.146119-07:00,4235,600,300.0,6.705,1.0,0.12,516972,1,359488.0,375.0,0.0,0.0,3be59374-0197-445c-9536-62e79542a6cc,7412fada-da26-4a73-95b7-a8fc990128eb
502,burnpro3d/d/5d/49/run_5d495b58-2a87-4f8e-ac2a-cbec3cb4e5b1,2023-07-10T14:34:10.153378-07:00,2023-07-10T14:49:07.259580-07:00,4228,600,270.0,2.235,1.0,0.09,516704,1,359488.0,897.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,5d495b58-2a87-4f8e-ac2a-cbec3cb4e5b1
503,burnpro3d/d/27/92/run_2792eca0-78ae-41f3-b838-ad1054069a3e,2023-07-10T14:45:01.143168-07:00,2023-07-10T14:58:18.561907-07:00,4228,600,240.0,2.235,1.0,0.07,516752,1,359488.0,797.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,2792eca0-78ae-41f3-b838-ad1054069a3e
504,burnpro3d/d/67/80/run_6780dd5f-e756-4398-bba0-396b60e7236d,2023-07-10T14:31:11.455036-07:00,2023-07-10T14:40:07.829522-07:00,4228,600,300.0,6.705,1.1,0.05,516684,1,359488.0,536.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,6780dd5f-e756-4398-bba0-396b60e7236d
505,burnpro3d/d/a1/a1/run_a1a169d7-288f-4d0b-85d7-4a564b6a0311,2023-07-10T14:37:44.515028-07:00,2023-07-10T14:49:05.301908-07:00,4228,600,270.0,4.47,1.0,0.09,516804,1,359488.0,681.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,a1a169d7-288f-4d0b-85d7-4a564b6a0311
506,burnpro3d/d/a4/fb/run_a4fb298d-397a-41c5-84d8-49a2a8158f07,2023-07-10T14:32:33.692581-07:00,2023-07-10T14:40:28.239088-07:00,4228,600,270.0,2.235,1.0,0.07,516648,1,359488.0,475.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,a4fb298d-397a-41c5-84d8-49a2a8158f07
507,burnpro3d/d/12/32/run_1232c333-7387-47de-8509-01b4570f4462,2023-07-10T14:42:24.806378-07:00,2023-07-10T14:51:19.076719-07:00,4228,600,270.0,6.705,1.0,0.09,516584,1,359488.0,535.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,1232c333-7387-47de-8509-01b4570f4462
508,burnpro3d/d/ec/d1/run_ecd15297-fc8c-4e5f-ad7d-9efec3a9b00a,2023-07-10T14:35:50.301153-07:00,2023-07-10T14:42:11.472383-07:00,4228,600,270.0,2.235,1.1,0.09,516716,1,359488.0,381.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,ecd15297-fc8c-4e5f-ad7d-9efec3a9b00a
509,burnpro3d/d/06/80/run_0680a287-c2fd-4512-a3f9-60995848d1dd,2023-07-10T14:36:39.000952-07:00,2023-07-10T14:51:28.877365-07:00,4228,600,270.0,4.47,1.0,0.07,516752,1,359488.0,889.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,0680a287-c2fd-4512-a3f9-60995848d1dd
510,burnpro3d/d/56/29/run_5629abcf-a153-4350-aa3f-70d7c77b2f89,2023-07-10T14:57:23.303055-07:00,2023-07-10T15:05:24.690144-07:00,4228,600,300.0,2.235,1.1,0.05,516568,1,359488.0,481.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,5629abcf-a153-4350-aa3f-70d7c77b2f89
511,burnpro3d/d/81/da/run_81da2a98-8d1d-435d-b7ba-00fa1aea0c7a,2023-07-10T14:32:28.654033-07:00,2023-07-10T14:41:56.713938-07:00,4228,600,270.0,2.235,1.1,0.05,516628,1,359488.0,568.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,81da2a98-8d1d-435d-b7ba-00fa1aea0c7a
512,burnpro3d/d/57/81/run_5781ff17-df9a-40b3-ae6e-814e8e1017e6,2023-07-10T14:32:28.104043-07:00,2023-07-10T14:41:54.646043-07:00,4228,600,270.0,2.235,1.0,0.05,516560,1,359488.0,566.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,5781ff17-df9a-40b3-ae6e-814e8e1017e6
513,burnpro3d/d/ec/21/run_ec2137fd-5aad-4fde-8ca7-5b937c79a9ad,2023-07-10T14:42:26.527287-07:00,2023-07-10T14:51:12.280327-07:00,4228,600,270.0,6.705,1.1,0.09,516596,1,359488.0,526.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,ec2137fd-5aad-4fde-8ca7-5b937c79a9ad
514,burnpro3d/d/24/b5/run_24b5aa72-949c-4d87-8949-fae7e5c01f99,2023-07-10T14:44:13.789403-07:00,2023-07-10T14:52:07.781203-07:00,4228,600,240.0,2.235,1.1,0.05,516776,1,359488.0,474.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,24b5aa72-949c-4d87-8949-fae7e5c01f99
515,burnpro3d/d/9a/aa/run_9aaae5ad-5edc-4e82-b1ce-868b40a61747,2023-07-10T14:48:13.757216-07:00,2023-07-10T14:58:55.714234-07:00,4228,600,240.0,2.235,1.0,0.09,516536,1,359488.0,642.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,9aaae5ad-5edc-4e82-b1ce-868b40a61747
516,burnpro3d/d/77/9f/run_779f6ae7-87dd-4cec-98b7-c6810c46da6a,2023-07-10T14:32:46.266336-07:00,2023-07-10T14:43:26.099419-07:00,4228,600,270.0,2.235,1.1,0.07,516660,1,359488.0,640.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,779f6ae7-87dd-4cec-98b7-c6810c46da6a
517,burnpro3d/d/54/9a/run_549a9ad4-5fe8-4946-91ea-a0e0922f3153,2023-07-10T14:51:42.033719-07:00,2023-07-10T15:00:41.915693-07:00,4228,600,240.0,6.705,1.0,0.05,516776,1,359488.0,539.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,549a9ad4-5fe8-4946-91ea-a0e0922f3153
518,burnpro3d/d/37/5f/run_375ff6c5-d16e-4651-98df-9db03937c454,2023-07-10T14:36:34.584477-07:00,2023-07-10T14:44:06.452006-07:00,4228,600,270.0,4.47,1.1,0.05,516624,1,359488.0,452.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,375ff6c5-d16e-4651-98df-9db03937c454
519,burnpro3d/d/aa/2a/run_aa2a3884-bfab-4c0a-b988-740302c456ec,2023-07-10T14:39:35.900508-07:00,2023-07-10T14:52:55.462215-07:00,4228,600,270.0,4.47,1.1,0.09,516684,1,359488.0,800.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,aa2a3884-bfab-4c0a-b988-740302c456ec
520,burnpro3d/d/0b/c6/run_0bc63838-98f5-4b3a-b56f-d2753ab457ec,2023-07-10T14:40:47.801921-07:00,2023-07-10T14:53:10.936044-07:00,4228,600,270.0,6.705,1.1,0.05,516604,1,359488.0,743.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,0bc63838-98f5-4b3a-b56f-d2753ab457ec
521,burnpro3d/d/99/d0/run_99d0c911-9b4c-4138-a7b0-c4d457732dcb,2023-07-10T14:31:11.289233-07:00,2023-07-10T14:44:28.570199-07:00,4228,600,300.0,6.705,1.0,0.05,516760,1,359488.0,797.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,99d0c911-9b4c-4138-a7b0-c4d457732dcb
522,burnpro3d/d/13/d3/run_13d3c5ac-65a8-473e-bdd7-dee5276c0684,2023-07-10T14:52:14.132105-07:00,2023-07-10T14:59:44.483296-07:00,4228,600,240.0,6.705,1.0,0.07,516788,1,359488.0,450.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,13d3c5ac-65a8-473e-bdd7-dee5276c0684
523,burnpro3d/d/22/e3/run_22e3d3cc-f081-4fd3-822f-41b851bb7ba4,2023-07-10T14:43:34.206921-07:00,2023-07-10T14:54:16.659816-07:00,4228,600,240.0,2.235,1.0,0.05,516900,1,359488.0,642.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,22e3d3cc-f081-4fd3-822f-41b851bb7ba4
524,burnpro3d/d/ea/84/run_ea84c06a-ddf0-4dee-938f-e9b2bff7fdbc,2023-07-10T14:34:29.529652-07:00,2023-07-10T14:47:24.106546-07:00,4228,600,270.0,4.47,1.0,0.05,516788,1,359488.0,775.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,ea84c06a-ddf0-4dee-938f-e9b2bff7fdbc
525,burnpro3d/d/22/92/run_22920827-d355-481f-aa43-020aa490738c,2023-07-10T14:37:05.849325-07:00,2023-07-10T14:47:45.770294-07:00,4228,600,270.0,4.47,1.1,0.07,516544,1,359488.0,640.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,22920827-d355-481f-aa43-020aa490738c
526,burnpro3d/d/24/34/run_2434ae66-0d83-40d7-b46e-4f02df4d30ff,2023-07-10T14:48:40.438148-07:00,2023-07-10T14:55:08.572137-07:00,4228,600,240.0,2.235,1.1,0.09,516600,1,359488.0,388.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,2434ae66-0d83-40d7-b46e-4f02df4d30ff
527,burnpro3d/d/fd/80/run_fd80e393-5a4a-43d9-90ed-f9c222962b8c,2023-07-10T14:49:45.301959-07:00,2023-07-10T15:00:34.497680-07:00,4228,600,240.0,4.47,1.0,0.09,516676,1,359488.0,649.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,fd80e393-5a4a-43d9-90ed-f9c222962b8c
528,burnpro3d/d/08/1b/run_081bbd84-0885-4c00-9a82-c5d96967c1c0,2023-07-10T14:42:17.973847-07:00,2023-07-10T14:48:34.124215-07:00,4228,600,270.0,6.705,1.1,0.07,516636,1,359488.0,377.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,081bbd84-0885-4c00-9a82-c5d96967c1c0
529,burnpro3d/d/61/ce/run_61cefad4-a89f-424f-b818-92aff1de7979,2023-07-10T14:40:52.865621-07:00,2023-07-10T14:48:41.375862-07:00,4228,600,270.0,6.705,1.0,0.07,516588,1,359488.0,469.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,61cefad4-a89f-424f-b818-92aff1de7979
530,burnpro3d/d/93/a1/run_93a15300-e291-4e6c-b6aa-4b3edafc1b5c,2023-07-10T14:49:05.935441-07:00,2023-07-10T14:56:57.800781-07:00,4228,600,240.0,4.47,1.0,0.05,516708,1,359488.0,472.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,93a15300-e291-4e6c-b6aa-4b3edafc1b5c
531,burnpro3d/d/f1/cc/run_f1ccc9af-8648-4f3f-bd4a-2330c0c0da94,2023-07-10T14:40:15.107657-07:00,2023-07-10T14:49:08.083129-07:00,4228,600,270.0,6.705,1.0,0.05,516548,1,359488.0,533.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,f1ccc9af-8648-4f3f-bd4a-2330c0c0da94
532,burnpro3d/d/90/9f/run_909f263e-f02a-4f20-a553-bd93756fa366,2023-07-10T14:49:15.802285-07:00,2023-07-10T14:58:34.038043-07:00,4228,600,240.0,4.47,1.0,0.07,516640,1,359488.0,559.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,909f263e-f02a-4f20-a553-bd93756fa366
533,burnpro3d/d/a6/3b/run_a63b16e2-f204-40aa-b25b-c7d6af814393,2023-07-10T14:51:44.798752-07:00,2023-07-10T15:00:44.223484-07:00,4228,600,240.0,6.705,1.1,0.05,516612,1,359488.0,540.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,a63b16e2-f204-40aa-b25b-c7d6af814393
534,burnpro3d/d/90/6e/run_906e6aef-a7b4-4ff6-8e6d-1f3fc8fc40ec,2023-07-10T14:49:33.049202-07:00,2023-07-10T15:01:06.256927-07:00,4228,600,240.0,4.47,1.1,0.07,516624,1,359488.0,693.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,906e6aef-a7b4-4ff6-8e6d-1f3fc8fc40ec
535,burnpro3d/d/92/4c/run_924ceafb-6964-44cc-95bd-9918d27efa32,2023-07-10T14:47:57.536700-07:00,2023-07-10T15:01:26.109543-07:00,4228,600,240.0,2.235,1.1,0.07,516568,1,359488.0,809.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,924ceafb-6964-44cc-95bd-9918d27efa32
536,burnpro3d/d/cd/3c/run_cd3c895b-c873-45aa-934b-e7848711180d,2023-07-10T14:55:15.684649-07:00,2023-07-10T15:01:53.240862-07:00,4228,600,300.0,2.235,1.0,0.05,516688,1,359488.0,398.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,cd3c895b-c873-45aa-934b-e7848711180d
537,burnpro3d/d/92/a4/run_92a496eb-22d0-46da-8327-50911da21b2a,2023-07-10T14:49:14.672248-07:00,2023-07-10T15:04:07.048008-07:00,4228,600,240.0,4.47,1.1,0.05,516716,1,359488.0,893.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,92a496eb-22d0-46da-8327-50911da21b2a
538,burnpro3d/d/a3/15/run_a315ffff-2f17-4e9b-beb2-b8452844f636,2023-07-10T14:54:26.300288-07:00,2023-07-10T15:04:53.650336-07:00,4228,600,240.0,6.705,1.1,0.09,516620,1,359488.0,627.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,a315ffff-2f17-4e9b-beb2-b8452844f636
539,burnpro3d/d/31/ad/run_31ad94ed-42fc-407e-80ec-b883ba5999a3,2023-07-10T14:53:22.191404-07:00,2023-07-10T15:05:57.374567-07:00,4228,600,240.0,6.705,1.0,0.09,516484,1,359488.0,755.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,31ad94ed-42fc-407e-80ec-b883ba5999a3
540,burnpro3d/d/5e/e6/run_5ee6817e-3a62-41a1-96d0-612491e5214d,2023-07-10T14:53:21.516233-07:00,2023-07-10T15:06:44.045930-07:00,4228,600,240.0,6.705,1.1,0.07,516480,1,359488.0,803.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,5ee6817e-3a62-41a1-96d0-612491e5214d
541,burnpro3d/d/a0/b1/run_a0b17d9b-b62d-403a-b1f1-2661e7886c9d,2023-07-10T14:51:37.090726-07:00,2023-07-10T15:06:37.896805-07:00,4228,600,240.0,4.47,1.1,0.09,516664,1,359488.0,900.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,a0b17d9b-b62d-403a-b1f1-2661e7886c9d
542,burnpro3d/d/be/44/run_be443fcf-69f0-42df-a134-cf1f7ede78d7,2023-07-10T14:59:51.477546-07:00,2023-07-10T15:07:34.569540-07:00,4228,600,300.0,2.235,1.1,0.09,516808,1,359488.0,463.0,0.0,0.0,cf9fcf32-07df-4f5f-95f4-7c49a01a3586,be443fcf-69f0-42df-a134-cf1f7ede78d7
