,runtime,sim_time,surface_moisture,timestep,wind_direction,wind_speed,canopy_moisture,run_max_mem_rss_bytes,area,steps_fire
0,5475,4503,0.1,600,65.0,2.235,1.0,1934680,560976.0,600
1,9737,11382,0.05,600,90.0,4.47,0.9,2470180,1981888.0,600
2,501,3937,0.12,600,270.0,2.235,0.95,517424,359488.0,600
3,4325,4921,0.1,600,137.0,3.0,1.1,2454040,1053216.0,600
4,9008,14997,0.15,600,360.0,4.47,1.0,3919432,648024.0,600
5,20920,27251,0.25,600,90.0,2.235,0.9,3917792,648024.0,600
6,10910,16374,0.05,600,270.0,2.235,1.0,2427368,1981888.0,600
7,123,5983,0.15,600,180.0,4.47,0.9,2275800,648024.0,600
8,3057,5945,0.1,600,120.0,6.705,1.0,1337436,646416.0,600
9,20212,8543,0.09,600,195.0,3.129,0.9,4232996,648024.0,600
10,19934,6705,0.1,600,90.0,1.341,0.9,4245740,648024.0,600
11,2684,4225,0.3,600,120.0,15.0,0.5,2659032,820864.0,600
12,23708,8543,0.07,600,195.0,6.705,0.9,4232916,648024.0,600
13,2625,4225,0.1,600,180.0,20.0,0.3,2659828,820864.0,600
14,1727,4225,0.3,600,120.0,5.0,0.3,2658900,820864.0,600
15,3446,5918,0.1,600,60.0,2.235,1.0,2461544,646416.0,600
16,2250,19838,0.2,600,60.0,6.705,0.9,452076,294840.0,600
17,4081,3824,0.05,600,15.0,4.47,1.0,1938784,560976.0,600
18,4442,3824,0.05,600,75.0,4.47,1.0,1938596,560976.0,600
19,20272,6640,0.15,600,60.0,2.235,1.2,4229724,648024.0,600
20,14131,11359,0.05,600,180.0,2.235,1.0,2470848,1981888.0,600
21,1464,11719,0.15,600,60.0,4.47,0.9,451720,294840.0,600
22,4186,4225,0.1,600,90.0,15.0,0.4,2659060,820864.0,600
23,10477,11359,0.1,600,150.0,3.129,0.8,2470240,1981888.0,600
24,750,5223,0.15,600,90.0,4.47,0.9,452140,294840.0,600
25,17446,8543,0.11,600,225.0,3.129,0.9,4231776,648024.0,600
26,10847,13493,0.1,600,60.0,4.47,0.9,2428228,1981888.0,600
27,19426,8543,0.07,600,255.0,6.705,0.9,4232372,648024.0,600
28,12541,11382,0.05,600,120.0,4.47,0.9,2470180,1981888.0,600
29,3046,5918,0.25,600,90.0,4.47,0.9,2461984,646416.0,600
30,3285,5918,0.2,600,90.0,2.235,0.9,2461768,646416.0,600
31,2474,5945,0.15,600,90.0,2.235,0.9,1336984,646416.0,600
32,3318,5918,0.1,600,60.0,2.235,0.9,2449560,646416.0,600
33,9782,27251,0.2,600,120.0,4.47,1.0,3919392,648024.0,600
34,656,5223,0.1,600,60.0,4.47,0.9,452028,294840.0,600
35,2760,19838,0.25,600,60.0,2.235,0.9,452020,294840.0,600
36,838,3937,0.07,600,300.0,4.47,0.95,517480,359488.0,600
37,456,4235,0.12,600,240.0,2.235,1.0,517044,359488.0,600
38,2455,6748,0.1,600,120.0,3.576,0.9,1338992,646416.0,600
39,889,4228,0.07,600,270.0,4.47,1.0,516752,359488.0,600
40,1074,5295,0.07,600,200.0,1.341,1.2,646732,538244.0,600
41,10369,11359,0.1,600,150.0,2.235,1.0,2468564,1981888.0,600
42,2279,5918,0.15,600,60.0,6.705,1.0,2461908,646416.0,600
43,590,4157,0.12,600,10.0,2.0,1.0,436472,294840.0,600
44,10956,16374,0.09,600,270.0,6.705,1.0,2427368,1981888.0,600
45,720,5223,0.2,600,90.0,4.47,0.9,451920,294840.0,600
46,3541,5945,0.2,600,120.0,2.235,0.9,1337008,646416.0,600
47,16622,10603,0.07,600,180.0,2.682,0.9,2466308,1981888.0,600
48,545,4228,0.07,600,300.0,4.47,1.0,516456,359488.0,600
49,3338,4225,0.1,600,60.0,20.0,0.3,2659664,820864.0,600
50,7980,6906,0.15,600,240.0,4.47,1.1,2565372,820080.0,600
51,10512,11359,0.07,600,180.0,3.129,1.0,2468600,1981888.0,600
52,376,4228,0.07,600,270.0,6.705,1.1,516636,359488.0,600
53,694,4005,0.09,600,90.0,2.235,0.0,452008,294840.0,600
54,14330,7313,0.15,600,300.0,6.705,1.1,2551920,820080.0,600
55,3372,5460,0.1,600,60.0,2.235,0.9,1336912,646416.0,600
56,2178,5945,0.15,600,60.0,2.235,1.0,1336892,646416.0,600
57,11217,7313,0.2,600,300.0,6.705,0.9,2551760,820080.0,600
58,11517,11359,0.1,600,210.0,4.023,1.0,2468696,1981888.0,600
59,3388,5918,0.1,600,120.0,6.705,0.9,2450140,646416.0,600
60,1688,5663,0.1,600,345.0,5.364,1.2,1629996,437720.0,600
61,2469,4225,0.2,600,120.0,5.0,0.3,2659520,820864.0,600
62,2062,5918,0.1,600,60.0,6.705,0.9,2461988,646416.0,600
63,12656,10603,0.07,600,210.0,1.788,0.9,2469876,1981888.0,600
64,743,4228,0.05,600,270.0,6.705,1.1,516604,359488.0,600
65,3286,19838,0.15,600,60.0,4.47,1.0,452192,294840.0,600
66,932,3989,0.1,600,90.0,2.235,0.9,850220,460200.0,600
67,8048,7313,0.15,600,240.0,6.705,0.9,2551996,820080.0,600
68,1478,4225,0.3,600,120.0,20.0,0.4,2659012,820864.0,600
79,11995,27251,0.15,600,60.0,6.705,0.9,3920864,648024.0,600
80,15971,11382,0.07,600,60.0,4.47,0.9,2470216,1981888.0,600
81,3615,5945,0.25,600,120.0,2.235,0.9,1336668,646416.0,600
82,2656,4225,0.3,600,60.0,5.0,0.4,2659168,820864.0,600
83,588,4228,0.07,600,300.0,6.705,1.1,516628,359488.0,600
84,2260,5918,0.15,600,90.0,4.47,0.9,2461860,646416.0,600
85,8943,27251,0.1,600,60.0,6.705,0.9,3920832,648024.0,600
86,13697,13493,0.1,600,120.0,4.47,0.9,2428284,1981888.0,600
87,656,4005,0.1,600,90.0,2.235,0.9,402776,294840.0,600
88,6907,4225,0.2,600,120.0,20.0,0.5,2659332,820864.0,600
89,3245,8648,0.12,600,58.0,2.0,1.0,1142716,756648.0,600
90,1787,4225,0.1,600,90.0,5.0,0.5,2659552,820864.0,600
91,2664,9396,0.2,600,60.0,2.235,0.9,2456600,646416.0,600
92,9854,14997,0.08,600,30.0,6.705,1.1,3919584,648024.0,600
93,2702,4225,0.3,600,180.0,5.0,0.3,2659292,820864.0,600
94,1946,9396,0.25,600,90.0,4.47,1.0,2456584,646416.0,600
95,2380,5918,0.2,600,120.0,4.47,0.9,2461876,646416.0,600
96,4051,5732,0.07,600,0.0,4.0,1.0,2451900,1053216.0,600
97,7040,7313,0.15,600,270.0,6.705,1.1,2551792,820080.0,600
98,14998,10603,0.05,600,150.0,2.682,0.9,2469996,1981888.0,600
99,1364,11719,0.1,600,60.0,2.235,1.0,451856,294840.0,600
100,983,5651,0.1,600,60.0,4.47,0.9,1749284,560976.0,600
101,7475,4225,0.1,600,60.0,10.0,0.4,2658864,820864.0,600
102,7448,4225,0.3,600,180.0,10.0,0.3,2658884,820864.0,600
103,3256,4613,0.05,600,270.0,3.0,0.9,2458424,646416.0,600
104,1675,6748,0.05,600,60.0,3.576,0.9,1339152,646416.0,600
105,2354,4636,0.05,600,270.0,3.0,0.9,2458944,646416.0,600
106,2093,4225,0.2,600,120.0,15.0,0.4,2659132,820864.0,600
107,768,5295,0.03,600,200.0,1.341,1.2,646656,538244.0,600
108,2297,4225,0.3,600,120.0,5.0,0.4,2658932,820864.0,600
109,2210,6748,0.05,600,90.0,3.576,0.9,1339104,646416.0,600
110,2746,5460,0.1,600,120.0,2.235,0.9,1336888,646416.0,600
111,4501,1948,0.12,120,270.0,4.470272686633884,1.0,5597148,2534136.0,120
112,2748,4225,0.2,600,120.0,5.0,0.3,2659324,820864.0,600
113,1852,3831,0.1,600,30.0,4.47,0.9,1264408,720564.0,600
114,5618,14997,0.08,600,30.0,6.705,1.0,3919720,648024.0,600
115,12855,11382,0.07,600,60.0,2.682,1.0,2470288,1981888.0,600
116,13264,10666,0.1,600,60.0,2.235,0.9,2467736,1981888.0,600
117,1143,5460,0.1,600,60.0,4.47,0.9,1336896,646416.0,600
118,17527,8543,0.11,600,255.0,3.129,0.9,4231528,648024.0,600
119,534,4228,0.09,600,270.0,6.705,1.0,516584,359488.0,600
120,2443,5918,0.15,600,90.0,6.705,0.9,2461852,646416.0,600
121,590,4005,0.1,600,60.0,6.705,0.0,452088,294840.0,600
122,3329,4225,0.1,600,120.0,10.0,0.3,2659812,820864.0,600
123,2901,19838,0.25,600,120.0,6.705,0.9,452080,294840.0,600
124,3245,19838,0.15,600,120.0,2.235,0.9,452188,294840.0,600
125,753,3916,0.05,600,240.0,4.47,1.0,516500,359488.0,600
126,2715,9396,0.1,600,60.0,4.47,0.9,2456580,646416.0,600
127,581,3937,0.05,600,240.0,2.235,0.95,517756,359488.0,600
128,2149,5918,0.15,600,120.0,4.47,0.9,2462160,646416.0,600
129,8528,11359,0.1,600,150.0,4.023,0.8,2468544,1981888.0,600
130,2823,4225,0.1,600,90.0,5.0,0.4,2659404,820864.0,600
131,22197,6640,0.08,600,90.0,4.47,1.2,4229496,648024.0,600
132,450,4228,0.07,600,240.0,6.705,1.0,516788,359488.0,600
133,651,4005,0.1,600,120.0,2.235,0.9,452336,294840.0,600
134,9189,15425,0.1,600,90.0,2.235,0.9,3902976,648024.0,600
135,15083,11382,0.12,600,90.0,4.47,1.0,2469936,1981888.0,600
136,7745,6906,0.1,600,270.0,6.705,0.9,2565340,820080.0,600
137,8109,13800,0.12,120,220.0,5.0,1.0,3528120,795096.0,120
138,508,3917,0.1,600,270.0,2.235,0.9,516608,359488.0,600
139,11305,11382,0.05,600,150.0,4.47,0.9,2469440,1981888.0,600
140,15613,11382,0.07,600,210.0,2.682,0.9,2471364,1981888.0,600
141,7476,14997,0.1,600,360.0,4.47,1.1,3916640,648024.0,600
142,11191,10603,0.12,600,150.0,1.788,0.9,2468628,1981888.0,600
143,10523,11359,0.07,600,180.0,4.023,1.0,2468772,1981888.0,600
144,14282,16374,0.05,600,240.0,6.705,0.9,2427740,1981888.0,600
145,4221,6748,0.03,600,120.0,1.341,0.9,1338772,646416.0,600
146,19867,27251,0.1,600,120.0,4.47,0.9,3920132,648024.0,600
147,10112,11382,0.07,600,210.0,4.47,0.9,2471276,1981888.0,600
148,9578,7313,0.1,600,270.0,4.47,1.1,2551752,820080.0,600
149,4127,4503,0.05,600,35.0,4.47,1.0,1935840,560976.0,600
150,2047,4225,0.1,600,90.0,5.0,0.3,2659312,820864.0,600
151,10415,11382,0.12,600,60.0,1.788,1.0,2469948,1981888.0,600
152,5179,9810,0.1,600,120.0,2.235,0.9,2290228,820080.0,600
153,2651,5725,0.12,600,135.0,2.0,1.0,1355464,727380.0,600
154,2269,6748,0.15,600,60.0,2.235,0.9,1336324,646416.0,600
155,15159,27251,0.2,600,90.0,2.235,1.0,3917132,648024.0,600
156,11007,6906,0.2,600,240.0,6.705,1.1,2565520,820080.0,600
157,13384,27251,0.25,600,60.0,4.47,0.9,3920512,648024.0,600
158,10397,11382,0.07,600,120.0,4.47,0.9,2470260,1981888.0,600
159,12213,27251,0.15,600,90.0,2.235,0.9,3919796,648024.0,600
160,1829,5945,0.25,600,60.0,4.47,0.9,1336988,646416.0,600
161,10558,14997,0.08,600,360.0,4.47,1.1,3919092,648024.0,600
162,161,177,0.12,30,181.0,3.129190880643719,1.0,1261160,720564.0,30
163,12889,11382,0.07,600,90.0,2.682,0.9,2466344,1981888.0,600
164,3077,9396,0.25,600,90.0,6.705,1.0,2456580,646416.0,600
165,10850,13493,0.15,600,90.0,4.47,0.9,2428036,1981888.0,600
166,19623,8543,0.07,600,225.0,3.129,0.9,4233032,648024.0,600
167,7105,5460,0.15,600,90.0,2.235,0.9,1344032,646416.0,600
168,1029,5295,0.05,600,230.0,1.341,1.2,646948,538244.0,600
169,2346,5918,0.15,600,90.0,2.235,0.9,2461700,646416.0,600
170,15050,8543,0.07,600,195.0,4.917,0.9,4232716,648024.0,600
171,639,5223,0.1,600,60.0,6.705,0.9,451984,294840.0,600
172,4063,5918,0.2,600,120.0,2.235,0.9,2461888,646416.0,600
173,7248,6906,0.1,600,300.0,6.705,0.9,2565292,820080.0,600
174,1775,4225,0.1,600,90.0,5.0,0.5,2659440,820864.0,600
175,5493,3824,0.15,600,45.0,4.47,1.0,1938304,560976.0,600
176,1723,5651,0.1,600,90.0,2.235,0.9,1749264,560976.0,600
177,2901,9396,0.25,600,90.0,2.235,1.0,2456572,646416.0,600
178,1242,4594,0.1,600,90.0,2.235,0.9,1380696,404480.0,600
179,1813,19838,0.25,600,120.0,2.235,0.9,452128,294840.0,600
180,1589,4225,0.3,600,60.0,15.0,0.3,2659212,820864.0,600
181,484,5223,0.1,600,90.0,2.235,0.9,452040,294840.0,600
182,7628,4225,0.2,600,60.0,10.0,0.4,2659632,820864.0,600
183,576,4342,0.12,600,0.0,2.0,1.0,468076,325752.0,600
184,497,3937,0.12,600,300.0,4.47,0.95,517548,359488.0,600
185,14158,8543,0.11,600,255.0,6.705,0.9,4232196,648024.0,600
186,1914,5945,0.2,600,120.0,4.47,1.0,1336704,646416.0,600
187,566,5223,0.2,600,60.0,4.47,0.9,452068,294840.0,600
188,1537,19838,0.15,600,120.0,4.47,1.0,451996,294840.0,600
189,561,4228,0.05,600,300.0,4.47,1.1,516680,359488.0,600
190,10040,11382,0.05,600,120.0,1.788,0.9,2470348,1981888.0,600
191,14944,6910,0.15,600,180.0,2.235,0.9,4672840,908352.0,600
